Steppingstone sampler:
        No Stones:                  1000
        Start It:                   10000001
        It Per Stone:               5000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
627	0.084403	3750	-0.270144	-396.472924
628	0.083837	3750	-0.265735	-396.738659
629	0.083273	3750	-0.267215	-397.005874
630	0.082712	3750	-0.264549	-397.270424
631	0.082152	3750	-0.263717	-397.534141
632	0.081595	3750	-0.267731	-397.801872
633	0.081041	3750	-0.268126	-398.069998
634	0.080488	3750	-0.262376	-398.332374
635	0.079938	3750	-0.263914	-398.596288
636	0.079390	3750	-0.260809	-398.857097
637	0.078845	3750	-0.262897	-399.119994
638	0.078301	3750	-0.259965	-399.379958
639	0.077760	3750	-0.263860	-399.643818
640	0.077221	3750	-0.253723	-399.897541
641	0.076684	3750	-0.256536	-400.154077
642	0.076150	3750	-0.252956	-400.407033
643	0.075618	3750	-0.252405	-400.659438
644	0.075088	3750	-0.256817	-400.916255
645	0.074560	3750	-0.247888	-401.164143
646	0.074035	3750	-0.251405	-401.415547
647	0.073512	3750	-0.252101	-401.667649
648	0.072991	3750	-0.250710	-401.918359
649	0.072472	3750	-0.251162	-402.169521
650	0.071955	3750	-0.246336	-402.415857
651	0.071441	3750	-0.251417	-402.667274
652	0.070929	3750	-0.240027	-402.907301
653	0.070419	3750	-0.243016	-403.150317
654	0.069911	3750	-0.240762	-403.391079
655	0.069406	3750	-0.246590	-403.637669
656	0.068903	3750	-0.241743	-403.879412
657	0.068401	3750	-0.231721	-404.111133
658	0.067903	3750	-0.236240	-404.347373
659	0.067406	3750	-0.234690	-404.582063
660	0.066911	3750	-0.236157	-404.818220
661	0.066419	3750	-0.231756	-405.049977
662	0.065929	3750	-0.242253	-405.292229
663	0.065441	3750	-0.236006	-405.528236
664	0.064955	3750	-0.236583	-405.764819
665	0.064471	3750	-0.229815	-405.994634
666	0.063990	3750	-0.235487	-406.230121
667	0.063510	3750	-0.223956	-406.454077
668	0.063033	3750	-0.221767	-406.675844
669	0.062558	3750	-0.230941	-406.906785
670	0.062085	3750	-0.229300	-407.136085
671	0.061615	3750	-0.233294	-407.369379
672	0.061146	3750	-0.225849	-407.595228
673	0.060680	3750	-0.223014	-407.818242
674	0.060216	3750	-0.228001	-408.046243
675	0.059753	3750	-0.219429	-408.265672
676	0.059293	3750	-0.219772	-408.485444
677	0.058836	3750	-0.226646	-408.712090
678	0.058380	3750	-0.221194	-408.933284
679	0.057926	3750	-0.216879	-409.150164
680	0.057475	3750	-0.219613	-409.369776
681	0.057025	3750	-0.214492	-409.584268
682	0.056578	3750	-0.218932	-409.803200
683	0.056133	3750	-0.215227	-410.018427
684	0.055690	3750	-0.214745	-410.233172
685	0.055249	3750	-0.214981	-410.448153
686	0.054810	3750	-0.211868	-410.660022
687	0.054373	3750	-0.209129	-410.869151
688	0.053939	3750	-0.215522	-411.084673
689	0.053506	3750	-0.208189	-411.292862
690	0.053076	3750	-0.206383	-411.499245
691	0.052647	3750	-0.205179	-411.704424
692	0.052221	3750	-0.204349	-411.908774
693	0.051797	3750	-0.207786	-412.116560
694	0.051375	3750	-0.210027	-412.326587
695	0.050955	3750	-0.205080	-412.531667
696	0.050537	3750	-0.204120	-412.735787
697	0.050121	3750	-0.199868	-412.935655
698	0.049707	3750	-0.197955	-413.133610
699	0.049295	3750	-0.205504	-413.339114
700	0.048885	3750	-0.198107	-413.537220
701	0.048478	3750	-0.198189	-413.735409
702	0.048072	3750	-0.197270	-413.932679
703	0.047668	3750	-0.199372	-414.132051
704	0.047267	3750	-0.194340	-414.326392
705	0.046867	3750	-0.196081	-414.522473
706	0.046470	3750	-0.191944	-414.714417
707	0.046074	3750	-0.195735	-414.910153
708	0.045681	3750	-0.187128	-415.097280
709	0.045289	3750	-0.187612	-415.284892
710	0.044900	3750	-0.186805	-415.471697
711	0.044512	3750	-0.184694	-415.656391
712	0.044127	3750	-0.189744	-415.846135
713	0.043744	3750	-0.190614	-416.036749
714	0.043362	3750	-0.193851	-416.230600
715	0.042983	3750	-0.183569	-416.414169
716	0.042606	3750	-0.185471	-416.599640
717	0.042230	3750	-0.188887	-416.788528
718	0.041857	3750	-0.185610	-416.974137
719	0.041485	3750	-0.187321	-417.161458
720	0.041116	3750	-0.181950	-417.343408
721	0.040749	3750	-0.182176	-417.525585
722	0.040383	3750	-0.176539	-417.702123
723	0.040020	3750	-0.182889	-417.885013
724	0.039658	3750	-0.176659	-418.061672
725	0.039299	3750	-0.177019	-418.238690
726	0.038941	3750	-0.175973	-418.414663
727	0.038585	3750	-0.177406	-418.592069
728	0.038232	3750	-0.172840	-418.764909
729	0.037880	3750	-0.176100	-418.941009
730	0.037530	3750	-0.175649	-419.116658
731	0.037182	3750	-0.169471	-419.286129
732	0.036836	3750	-0.167612	-419.453741
733	0.036493	3750	-0.177635	-419.631376
734	0.036151	3750	-0.171622	-419.802998
735	0.035810	3750	-0.171593	-419.974591
736	0.035472	3750	-0.170864	-420.145456
737	0.035136	3750	-0.173772	-420.319227
738	0.034802	3750	-0.171234	-420.490462
739	0.034469	3750	-0.162634	-420.653096
740	0.034139	3750	-0.169260	-420.822356
741	0.033810	3750	-0.162376	-420.984732
742	0.033484	3750	-0.161443	-421.146175
743	0.033159	3750	-0.159263	-421.305438
744	0.032836	3750	-0.160551	-421.465990
745	0.032515	3750	-0.161977	-421.627966
746	0.032196	3750	-0.173106	-421.801072
747	0.031879	3750	-0.161773	-421.962845
748	0.031563	3750	-0.157067	-422.119912
749	0.031250	3750	-0.153797	-422.273709
750	0.030938	3750	-0.158716	-422.432425
751	0.030629	3750	-0.158475	-422.590901
752	0.030321	3750	-0.153372	-422.744272
753	0.030015	3750	-0.148507	-422.892780
754	0.029711	3750	-0.151832	-423.044611
755	0.029409	3750	-0.155658	-423.200270
756	0.029108	3750	-0.153564	-423.353834
757	0.028810	3750	-0.155481	-423.509314
758	0.028513	3750	-0.149168	-423.658482
759	0.028218	3750	-0.153373	-423.811855
760	0.027925	3750	-0.164341	-423.976195
761	0.027634	3750	-0.151961	-424.128157
762	0.027345	3750	-0.151089	-424.279246
763	0.027057	3750	-0.181601	-424.460846
764	0.026771	3750	-0.146992	-424.607838
765	0.026487	3750	-0.153074	-424.760912
766	0.026205	3750	-0.153380	-424.914292
767	0.025925	3750	-0.151846	-425.066139
768	0.025647	3750	-0.147941	-425.214079
769	0.025370	3750	-0.141963	-425.356042
770	0.025095	3750	-0.135334	-425.491376
771	0.024822	3750	-0.145017	-425.636393
772	0.024551	3750	-0.145534	-425.781927
773	0.024281	3750	-0.143906	-425.925833
774	0.024014	3750	-0.140041	-426.065874
775	0.023748	3750	-0.138657	-426.204531
776	0.023483	3750	-0.143927	-426.348458
777	0.023221	3750	-0.146225	-426.494683
778	0.022960	3750	-0.147880	-426.642563
779	0.022702	3750	-0.133889	-426.776452
780	0.022445	3750	-0.141260	-426.917712
781	0.022189	3750	-0.133642	-427.051354
782	0.021936	3750	-0.132702	-427.184056
783	0.021684	3750	-0.138435	-427.322491
784	0.021434	3750	-0.134159	-427.456650
785	0.021185	3750	-0.135083	-427.591733
786	0.020939	3750	-0.136419	-427.728152
787	0.020694	3750	-0.141450	-427.869602
788	0.020451	3750	-0.132670	-428.002273
789	0.020209	3750	-0.134598	-428.136871
790	0.019969	3750	-0.133541	-428.270411
791	0.019731	3750	-0.129676	-428.400087
792	0.019495	3750	-0.153102	-428.553189
793	0.019261	3750	-0.127712	-428.680902
794	0.019028	3750	-0.121806	-428.802708
795	0.018796	3750	-0.146317	-428.949025
796	0.018567	3750	-0.130675	-429.079700
797	0.018339	3750	-0.159330	-429.239030
798	0.018113	3750	-0.126728	-429.365759
799	0.017889	3750	-0.142831	-429.508590
800	0.017666	3750	-0.134557	-429.643147
801	0.017445	3750	-0.128553	-429.771700
802	0.017225	3750	-0.140269	-429.911969
803	0.017007	3750	-0.119290	-430.031259
804	0.016791	3750	-0.130961	-430.162220
805	0.016577	3750	-0.141860	-430.304080
806	0.016364	3750	-0.120425	-430.424505
807	0.016153	3750	-0.116011	-430.540515
808	0.015943	3750	-0.152550	-430.693066
809	0.015736	3750	-0.114530	-430.807596
810	0.015529	3750	-0.122458	-430.930054
811	0.015325	3750	-0.126351	-431.056405
812	0.015122	3750	-0.111347	-431.167752
813	0.014920	3750	-0.116166	-431.283918
814	0.014721	3750	-0.117169	-431.401087
815	0.014523	3750	-0.124767	-431.525854
816	0.014326	3750	-0.129601	-431.655455
817	0.014131	3750	-0.134645	-431.790101
818	0.013938	3750	-0.146649	-431.936749
819	0.013746	3750	-0.138386	-432.075135
820	0.013556	3750	-0.118350	-432.193485
821	0.013367	3750	-0.113422	-432.306906
822	0.013181	3750	-0.114466	-432.421373
823	0.012995	3750	-0.112077	-432.533450
824	0.012811	3750	-0.113992	-432.647442
825	0.012629	3750	-0.131075	-432.778517
826	0.012448	3750	-0.118182	-432.896699
827	0.012269	3750	-0.120248	-433.016947
828	0.012092	3750	-0.120229	-433.137176
829	0.011916	3750	-0.117495	-433.254671
830	0.011741	3750	-0.108443	-433.363114
831	0.011568	3750	-0.124773	-433.487886
832	0.011397	3750	-0.119896	-433.607782
833	0.011227	3750	-0.115121	-433.722903
834	0.011059	3750	-0.113118	-433.836021
835	0.010892	3750	-0.109008	-433.945030
836	0.010727	3750	-0.118687	-434.063717
837	0.010563	3750	-0.117028	-434.180745
838	0.010401	3750	-0.122128	-434.302874
839	0.010240	3750	-0.121564	-434.424437
840	0.010081	3750	-0.125998	-434.550435
841	0.009923	3750	-0.117840	-434.668275
842	0.009767	3750	-0.120533	-434.788808
843	0.009612	3750	-0.108030	-434.896838
844	0.009459	3750	-0.114508	-435.011346
845	0.009307	3750	-0.122109	-435.133455
846	0.009156	3750	-0.110671	-435.244125
847	0.009008	3750	-0.114337	-435.358462
848	0.008860	3750	-0.104238	-435.462700
849	0.008714	3750	-0.118492	-435.581192
850	0.008570	3750	-0.113079	-435.694271
851	0.008427	3750	-0.117606	-435.811877
852	0.008285	3750	-0.110698	-435.922575
853	0.008145	3750	-0.110730	-436.033306
854	0.008006	3750	-0.106800	-436.140105
855	0.007869	3750	-0.103990	-436.244096
856	0.007733	3750	-0.097027	-436.341123
857	0.007598	3750	-0.112527	-436.453650
858	0.007465	3750	-0.109952	-436.563601
859	0.007334	3750	-0.103134	-436.666735
860	0.007203	3750	-0.107886	-436.774622
861	0.007075	3750	-0.105818	-436.880440
862	0.006947	3750	-0.105765	-436.986205
863	0.006821	3750	-0.105888	-437.092092
864	0.006696	3750	-0.098275	-437.190367
865	0.006573	3750	-0.103044	-437.293411
866	0.006451	3750	-0.097311	-437.390722
867	0.006330	3750	-0.097484	-437.488207
868	0.006211	3750	-0.102613	-437.590820
869	0.006093	3750	-0.099085	-437.689905
870	0.005977	3750	-0.090303	-437.780208
871	0.005862	3750	-0.093571	-437.873779
872	0.005748	3750	-0.100283	-437.974062
873	0.005635	3750	-0.092446	-438.066508
874	0.005524	3750	-0.093492	-438.159999
875	0.005414	3750	-0.091230	-438.251229
876	0.005306	3750	-0.086736	-438.337965
877	0.005199	3750	-0.086457	-438.424422
878	0.005093	3750	-0.086582	-438.511004
879	0.004988	3750	-0.096224	-438.607228
880	0.004885	3750	-0.087463	-438.694691
881	0.004783	3750	-0.086111	-438.780802
882	0.004682	3750	-0.083145	-438.863947
883	0.004583	3750	-0.083594	-438.947541
884	0.004485	3750	-0.079050	-439.026591
885	0.004388	3750	-0.081127	-439.107718
886	0.004292	3750	-0.082013	-439.189730
887	0.004198	3750	-0.080348	-439.270078
888	0.004105	3750	-0.077256	-439.347334
889	0.004013	3750	-0.077782	-439.425116
890	0.003923	3750	-0.078647	-439.503763
891	0.003833	3750	-0.079295	-439.583058
892	0.003745	3750	-0.071889	-439.654948
893	0.003658	3750	-0.077587	-439.732535
894	0.003573	3750	-0.074383	-439.806918
895	0.003488	3750	-0.075685	-439.882602
896	0.003405	3750	-0.070246	-439.952849
897	0.003323	3750	-0.071156	-440.024005
898	0.003242	3750	-0.068105	-440.092109
899	0.003162	3750	-0.069697	-440.161806
900	0.003084	3750	-0.066626	-440.228432
901	0.003007	3750	-0.074034	-440.302466
902	0.002930	3750	-0.068181	-440.370647
903	0.002855	3750	-0.068354	-440.439001
904	0.002782	3750	-0.062901	-440.501902
905	0.002709	3750	-0.063324	-440.565226
906	0.002638	3750	-0.063949	-440.629175
907	0.002567	3750	-0.063045	-440.692220
908	0.002498	3750	-0.064003	-440.756223
909	0.002430	3750	-0.058690	-440.814913
910	0.002363	3750	-0.058412	-440.873326
911	0.002297	3750	-0.056496	-440.929821
912	0.002233	3750	-0.055719	-440.985540
913	0.002169	3750	-0.056345	-441.041885
914	0.002106	3750	-0.054279	-441.096164
915	0.002045	3750	-0.052051	-441.148215
916	0.001985	3750	-0.052268	-441.200483
917	0.001925	3750	-0.054150	-441.254633
918	0.001867	3750	-0.051736	-441.306369
919	0.001810	3750	-0.048682	-441.355051
920	0.001754	3750	-0.048696	-441.403747
921	0.001699	3750	-0.053562	-441.457309
922	0.001645	3750	-0.046148	-441.503458
923	0.001592	3750	-0.044666	-441.548124
924	0.001540	3750	-0.045041	-441.593165
925	0.001490	3750	-0.042795	-441.635960
926	0.001440	3750	-0.044713	-441.680673
927	0.001391	3750	-0.043155	-441.723828
928	0.001343	3750	-0.043135	-441.766963
929	0.001296	3750	-0.043123	-441.810086
930	0.001251	3750	-0.039738	-441.849824
931	0.001206	3750	-0.039590	-441.889415
932	0.001162	3750	-0.042202	-441.931616
933	0.001119	3750	-0.038646	-441.970262
934	0.001077	3750	-0.036085	-442.006347
935	0.001036	3750	-0.037594	-442.043941
936	0.000996	3750	-0.037992	-442.081934
937	0.000957	3750	-0.033910	-442.115844
938	0.000919	3750	-0.032887	-442.148731
939	0.000882	3750	-0.033217	-442.181948
940	0.000846	3750	-0.031851	-442.213799
941	0.000810	3750	-0.033062	-442.246861
942	0.000776	3750	-0.029515	-442.276376
943	0.000742	3750	-0.032806	-442.309182
944	0.000709	3750	-0.029733	-442.338915
945	0.000678	3750	-0.028257	-442.367172
946	0.000647	3750	-0.027920	-442.395092
947	0.000617	3750	-0.026154	-442.421246
948	0.000587	3750	-0.027026	-442.448272
949	0.000559	3750	-0.025563	-442.473835
950	0.000531	3750	-0.024153	-442.497988
951	0.000505	3750	-0.023185	-442.521173
952	0.000479	3750	-0.023686	-442.544859
953	0.000454	3750	-0.021574	-442.566433
954	0.000430	3750	-0.021921	-442.588354
955	0.000406	3750	-0.020900	-442.609254
956	0.000383	3750	-0.020553	-442.629808
957	0.000362	3750	-0.022056	-442.651864
958	0.000340	3750	-0.020351	-442.672215
959	0.000320	3750	-0.018265	-442.690480
960	0.000300	3750	-0.016979	-442.707458
961	0.000281	3750	-0.017361	-442.724819
962	0.000263	3750	-0.016564	-442.741383
963	0.000246	3750	-0.015693	-442.757076
964	0.000229	3750	-0.015898	-442.772974
965	0.000213	3750	-0.014303	-442.787277
966	0.000198	3750	-0.013354	-442.800631
967	0.000183	3750	-0.013628	-442.814259
968	0.000169	3750	-0.012222	-442.826481
969	0.000156	3750	-0.012884	-442.839365
970	0.000143	3750	-0.011070	-442.850435
971	0.000131	3750	-0.010813	-442.861248
972	0.000120	3750	-0.010095	-442.871343
973	0.000109	3750	-0.009784	-442.881127
974	0.000099	3750	-0.010071	-442.891199
975	0.000089	3750	-0.008343	-442.899542
976	0.000080	3750	-0.008442	-442.907984
977	0.000072	3750	-0.007467	-442.915451
978	0.000064	3750	-0.007836	-442.923287
979	0.000057	3750	-0.006817	-442.930104
980	0.000050	3750	-0.006413	-442.936517
981	0.000043	3750	-0.006150	-442.942667
982	0.000038	3750	-0.005216	-442.947883
983	0.000032	3750	-0.004639	-442.952522
984	0.000028	3750	-0.004410	-442.956932
985	0.000023	3750	-0.003789	-442.960721
986	0.000019	3750	-0.003720	-442.964441
987	0.000016	3750	-0.003190	-442.967631
988	0.000013	3750	-0.003010	-442.970641
989	0.000010	3750	-0.002369	-442.973010
990	0.000008	3750	-0.002111	-442.975120
991	0.000006	3750	-0.001731	-442.976851
992	0.000004	3750	-0.001504	-442.978355
993	0.000003	3750	-0.001160	-442.979515
994	0.000002	3750	-0.000906	-442.980421
995	0.000001	3750	-0.000689	-442.981110
996	0.000000	3750	-0.000465	-442.981575
997	0.000000	3750	-0.000292	-442.981867
998	0.000000	3750	-0.000130	-442.981997
999	0.000000	3750	-0.000029	-442.982026
Log marginal likelihood:	-442.982026
